customer_id,current_logins,current_feature_usage,current_session_mins,current_api_calls,current_support_tickets,login_trend_3w,feature_trend_3w,session_trend_3w,api_trend_3w,avg_logins_4w,avg_session_4w,avg_api_4w,total_tickets_4w,login_volatility,session_volatility,total_weeks,plan,industry,monthly_revenue,nps_score,feature_adoption_rate,churned,plan_encoded,industry_encoded,churn_probability,risk_level
CUST10153,3,1,11,84,0,-0.667,-0.667,-10.0,-3.667,4.25,26.0,75.5,1,1.5,12.356,46,starter,ecommerce,999,10,0.9,False,3,0,0.14608574,Low
CUST10154,5,3,13,74,0,-0.667,0.333,-2.333,-4.667,4.5,16.5,95.0,0,1.915,5.323,12,starter,saas,999,9,0.68,False,3,5,0.15370898,Low
CUST10155,3,1,22,78,0,0.333,-0.667,-1.333,-7.333,3.25,23.0,77.5,0,0.957,4.546,42,starter,logistics,999,4,0.68,True,3,4,0.98481387,High
CUST10156,3,3,15,133,0,-1.0,1.0,-7.0,16.0,4.75,24.0,76.75,0,1.258,9.487,6,starter,ecommerce,999,2,0.73,False,3,0,0.05988609,Low
CUST10157,7,1,18,79,0,-0.333,-1.0,-1.333,-31.0,5.5,20.5,115.0,1,2.38,2.38,13,growth,fintech,2999,2,0.54,False,1,2,0.017167566,Low
CUST10158,5,1,31,20,0,-1.0,-0.333,4.333,-24.0,4.75,25.75,72.0,2,2.363,5.56,37,starter,logistics,999,7,0.16,True,3,4,0.9381991,High
CUST10159,5,6,27,127,0,0.667,-0.333,-3.333,18.0,4.5,31.0,83.75,2,1.291,4.32,52,growth,ecommerce,2999,3,0.62,False,1,0,0.004118336,Low
CUST10160,4,1,39,104,0,0.0,-1.0,6.667,8.667,5.25,26.5,90.25,1,1.893,9.0,23,starter,edtech,999,3,0.68,False,3,1,0.003318689,Low
CUST10161,3,3,20,75,0,0.0,0.0,-3.0,-10.333,4.25,25.75,104.0,0,1.5,6.292,27,starter,ecommerce,999,9,0.95,False,3,0,0.009216387,Low
CUST10162,6,2,33,67,0,-0.333,0.667,-0.333,-4.0,6.25,25.75,83.0,0,0.5,11.087,40,starter,logistics,999,5,0.46,False,3,4,0.00786125,Low
CUST10163,2,0,5,36,0,-1.0,-0.333,-5.667,-29.333,3.25,14.0,72.5,1,1.5,8.287,34,starter,logistics,999,2,0.6,True,3,4,0.9999504,High
CUST10164,4,12,13,54,0,-0.333,-1.0,-5.0,-27.0,4.0,23.5,105.5,0,1.414,7.047,8,enterprise,ecommerce,19999,6,0.5,False,0,0,0.09818549,Low
CUST10165,5,0,23,92,0,0.333,-0.333,-3.667,-21.0,4.25,24.25,93.75,0,0.5,7.805,8,starter,logistics,999,10,0.12,True,3,4,0.92091423,High
CUST10166,6,3,34,115,0,0.333,1.0,-0.333,-17.667,4.75,26.75,120.75,0,2.63,8.995,35,starter,healthtech,999,3,0.34,False,3,3,0.0029838928,Low
CUST10167,4,16,21,97,0,0.333,1.333,-1.333,0.0,4.5,24.0,104.5,0,1.291,2.16,40,enterprise,logistics,19999,6,0.26,False,0,4,0.0010609203,Low
CUST10168,5,4,14,72,1,0.667,0.333,-7.333,-9.333,3.0,24.25,82.0,1,1.414,10.905,21,growth,ecommerce,2999,2,0.29,True,1,0,0.99816257,High
CUST10169,3,3,27,63,1,0.0,-0.667,2.333,-9.0,2.75,18.25,69.75,2,1.258,9.946,41,starter,healthtech,999,8,0.27,True,3,3,0.99982005,High
CUST10170,1,3,31,55,1,-1.333,-0.667,-1.0,-18.667,3.5,29.25,86.25,1,1.915,7.632,36,starter,healthtech,999,6,0.88,True,3,3,0.9970414,High
CUST10171,5,0,15,87,1,0.0,-0.333,-3.333,-3.0,4.25,24.0,85.0,2,2.217,7.394,14,starter,healthtech,999,5,0.92,True,3,3,0.9957592,High
CUST10172,4,0,0,62,0,0.333,0.0,-10.0,-16.667,3.5,20.75,91.75,0,0.577,15.218,47,starter,saas,999,1,0.42,True,3,5,0.97936195,High
CUST10173,5,17,44,67,0,0.0,1.667,9.667,-27.667,4.75,27.75,90.75,0,0.5,12.685,13,enterprise,fintech,19999,7,0.75,False,0,2,0.0345128,Low
CUST10174,2,9,6,148,0,-1.667,0.667,-1.667,2.667,4.25,16.25,116.25,0,2.217,10.046,16,pro,logistics,7999,6,0.47,False,2,4,0.015404152,Low
CUST10175,5,4,23,93,0,0.0,0.0,1.0,-4.333,5.75,25.25,106.0,0,2.217,8.617,52,starter,healthtech,999,4,0.28,False,3,3,0.024039352,Low
CUST10176,3,16,21,178,0,-0.333,-0.667,-2.333,23.667,4.5,24.75,108.75,0,1.291,3.775,17,enterprise,ecommerce,19999,9,0.39,False,0,0,7.8652934e-05,Low
CUST10177,2,9,19,61,0,-0.333,-0.667,2.333,-13.667,4.0,21.5,81.0,1,1.826,8.021,9,enterprise,edtech,19999,6,0.51,True,0,1,0.9918464,High
CUST10178,5,2,14,103,1,-0.667,0.333,-3.0,2.667,5.0,16.5,93.0,1,2.828,4.796,22,starter,saas,999,8,0.21,True,3,5,0.95907336,High
CUST10179,5,13,27,70,0,0.333,-1.333,1.667,-10.0,4.75,29.25,90.25,0,0.957,6.702,28,enterprise,edtech,19999,7,0.52,False,0,1,0.044363678,Low
CUST10180,5,7,29,110,0,1.0,1.0,2.667,-18.0,5.0,26.25,109.75,0,2.449,8.539,18,growth,healthtech,2999,3,0.54,False,1,3,0.006881897,Low
CUST10181,7,13,30,164,0,1.0,-1.667,3.667,17.667,6.25,25.0,122.5,0,1.5,6.976,49,enterprise,saas,19999,5,0.75,False,0,5,7.025541e-05,Low
CUST10182,6,3,7,49,0,0.667,0.667,-2.333,1.333,5.25,18.5,43.75,0,0.957,9.883,42,starter,edtech,999,6,0.21,True,3,1,0.8155876,High
CUST10183,5,0,29,45,0,-0.333,-0.667,3.667,-18.0,5.0,28.5,98.5,0,0.816,7.594,6,starter,saas,999,1,0.93,False,3,5,0.034520846,Low
CUST10184,4,6,24,65,0,-0.333,1.0,-1.333,-9.667,5.25,20.5,88.5,0,0.957,7.0,26,growth,logistics,2999,9,0.11,False,1,4,0.05804683,Low
CUST10185,4,1,20,42,0,0.0,0.333,2.667,-6.333,3.5,19.75,56.75,1,0.577,7.042,28,starter,ecommerce,999,7,0.52,True,3,0,0.9984945,High
CUST10186,5,2,24,85,0,-0.667,-1.333,3.667,-8.667,5.0,22.0,108.5,0,1.633,11.165,41,growth,logistics,2999,9,0.82,False,1,4,0.01858952,Low
CUST10187,9,16,17,81,0,1.333,0.0,-3.0,-17.667,5.25,20.25,95.25,0,2.872,4.646,11,enterprise,fintech,19999,7,0.34,False,0,2,0.03404183,Low
CUST10188,1,1,13,68,1,-1.667,0.0,-6.333,2.0,3.0,19.25,73.75,2,2.449,8.77,17,growth,saas,2999,3,0.7,True,1,5,0.9992095,High
CUST10189,6,2,21,96,0,0.667,-1.333,-2.333,5.333,5.0,27.25,78.75,0,1.155,4.573,33,growth,saas,2999,8,0.93,False,1,5,0.015106012,Low
CUST10190,8,1,18,60,0,1.333,-0.333,-4.667,-9.667,7.5,28.75,78.75,1,2.517,7.274,47,starter,edtech,999,2,0.53,False,3,1,0.027015755,Low
CUST10191,3,9,36,99,0,-0.667,0.0,4.667,-21.667,4.5,26.25,103.5,0,1.291,8.421,6,pro,fintech,7999,7,0.43,False,2,2,0.016032428,Low
CUST10192,4,0,26,59,0,-0.667,0.0,0.0,-14.0,3.5,27.25,79.75,1,2.082,1.893,26,starter,saas,999,10,0.66,False,3,5,0.11695949,Low
CUST10193,7,13,25,137,0,0.0,-0.667,0.667,17.667,6.0,24.5,118.5,0,1.414,1.291,38,enterprise,ecommerce,19999,10,0.63,False,0,0,3.6218564e-05,Low
CUST10194,5,15,12,76,0,-1.333,0.0,-1.333,3.667,5.75,19.5,65.0,0,2.5,6.758,7,enterprise,edtech,19999,2,0.81,False,0,1,0.11481585,Low
CUST10195,5,10,10,133,0,-0.667,0.0,-2.333,13.667,5.75,16.75,99.25,0,1.5,4.717,36,pro,fintech,7999,10,0.33,False,2,2,0.003532927,Low
CUST10196,6,10,34,78,0,0.0,0.0,4.0,-27.667,5.0,30.0,112.75,1,1.414,5.477,49,pro,fintech,7999,8,0.15,False,2,2,0.0008665666,Low
CUST10197,3,4,15,43,1,-0.333,0.0,-5.333,-13.0,4.0,22.25,67.75,1,1.414,6.702,5,growth,ecommerce,2999,4,0.61,True,1,0,0.99858236,High
CUST10198,7,4,36,130,1,0.333,-1.667,-0.667,2.667,6.0,26.5,108.0,1,0.816,13.429,44,growth,saas,2999,4,0.57,False,1,5,0.0008771522,Low
CUST10199,1,3,28,106,0,-0.667,0.333,3.333,12.0,2.5,24.25,102.75,1,1.0,5.188,35,starter,fintech,999,3,0.2,False,3,2,0.7805621,High
CUST10200,2,5,15,44,1,-0.667,-0.333,0.0,-14.0,3.5,16.0,74.25,1,1.291,3.464,20,growth,fintech,2999,1,0.35,True,1,2,0.9990301,High
CUST10201,6,11,29,96,1,-0.333,0.667,-0.667,4.333,6.0,30.25,97.5,1,1.414,5.377,25,pro,healthtech,7999,8,0.66,False,2,3,0.0009874894,Low
CUST10202,6,11,25,69,0,-0.667,0.333,-2.0,-8.667,5.75,26.75,84.75,1,1.708,3.5,11,pro,saas,7999,7,0.42,False,2,5,0.010364228,Low
CUST10203,4,0,31,29,0,-0.333,-0.333,3.0,-21.0,4.0,23.0,68.25,0,0.816,6.583,46,starter,edtech,999,10,0.34,True,3,1,0.9760113,High
CUST10204,4,0,23,78,0,0.0,-1.0,0.333,-8.0,4.5,20.0,88.5,0,0.577,3.162,38,starter,logistics,999,9,0.58,False,3,4,0.14537098,Low
CUST10205,4,3,13,137,0,0.0,0.0,-0.667,25.0,3.5,16.75,106.0,0,0.577,6.238,20,starter,saas,999,10,0.81,False,3,5,0.0023938743,Low
CUST10206,6,1,40,137,0,0.0,-1.333,5.667,17.333,5.5,30.75,86.5,0,1.0,8.098,39,starter,edtech,999,8,0.13,False,3,1,0.00017137175,Low
CUST10207,3,2,8,52,1,0.0,0.667,-4.0,-29.667,3.5,18.0,85.5,2,1.732,8.327,33,starter,logistics,999,1,0.48,True,3,4,0.9985605,High
CUST10208,2,6,43,93,0,-1.333,1.0,7.667,15.0,4.0,27.0,93.0,0,1.633,12.356,6,starter,saas,999,10,0.17,False,3,5,0.02770821,Low
CUST10209,6,12,31,76,0,1.0,0.667,4.0,-9.667,4.25,28.0,86.75,1,1.5,7.746,26,pro,saas,7999,2,0.98,False,2,5,0.012407888,Low
CUST10210,6,0,31,123,0,-0.333,-2.0,2.667,1.0,6.5,25.5,129.0,0,2.082,6.137,30,starter,healthtech,999,3,0.28,False,3,3,0.0019193463,Low
CUST10211,9,2,14,101,0,1.0,-0.333,-2.333,5.667,6.0,22.5,84.5,0,2.449,6.758,30,starter,saas,999,1,0.41,False,3,5,0.018618826,Low
CUST10212,3,0,32,96,0,-0.333,-1.667,4.333,15.333,3.75,23.5,88.25,0,0.5,11.03,19,starter,ecommerce,999,3,0.29,False,3,0,0.026875086,Low
CUST10213,4,0,33,60,0,-0.333,-1.667,4.667,-15.667,3.25,23.75,79.5,2,1.708,12.685,23,starter,logistics,999,1,0.36,True,3,4,0.9959292,High
CUST10214,5,5,14,62,1,0.333,0.0,1.667,-15.0,4.25,20.25,83.25,2,0.5,10.308,35,starter,saas,999,5,0.82,True,3,5,0.9808023,High
CUST10215,2,5,22,3,0,-1.0,-1.667,-4.333,-37.667,3.75,18.25,68.5,0,1.258,13.2,30,pro,logistics,7999,4,0.69,True,2,4,0.99663615,High
CUST10216,5,2,23,86,0,-0.333,-1.667,-3.667,-6.333,5.5,25.75,74.5,0,0.577,7.365,51,growth,ecommerce,2999,9,0.62,False,1,0,0.0974084,Low
CUST10217,5,5,36,120,1,0.0,0.667,1.667,16.0,5.75,25.25,73.25,1,0.957,10.563,30,growth,fintech,2999,8,0.3,False,1,2,0.01525607,Low
CUST10218,3,2,41,148,0,0.333,0.0,3.0,-5.667,3.5,28.25,134.75,0,1.291,10.72,40,starter,ecommerce,999,2,0.88,False,3,0,0.026978962,Low
CUST10219,3,1,21,52,0,-0.667,0.0,-0.667,-12.333,4.25,23.5,48.5,2,1.5,3.786,46,starter,ecommerce,999,1,0.82,True,3,0,0.9971846,High
CUST10220,5,5,22,96,0,0.0,1.667,2.333,1.333,5.25,26.5,88.25,2,0.5,10.661,5,starter,fintech,999,8,0.37,True,3,2,0.834129,High
CUST10221,4,2,0,49,1,0.0,-0.333,-7.0,-8.333,3.5,13.25,65.0,3,1.0,14.009,8,starter,edtech,999,3,0.23,True,3,1,0.999739,High
CUST10222,6,7,30,108,0,-0.667,-0.333,2.0,0.0,6.75,20.75,114.5,0,0.957,7.632,29,growth,fintech,2999,7,0.75,False,1,2,0.00017406103,Low
CUST10223,3,4,14,62,1,-0.333,0.667,-2.667,-24.667,4.0,19.0,90.5,1,0.816,4.761,9,growth,fintech,2999,10,0.11,True,1,2,0.9893394,High
CUST10224,4,10,29,163,0,-1.333,-2.0,4.333,19.333,5.75,23.5,129.5,1,1.708,5.568,43,enterprise,fintech,19999,9,0.9,False,0,2,0.0005273683,Low
CUST10225,6,6,26,116,0,0.333,0.333,3.0,17.667,4.75,24.5,89.25,0,1.893,6.245,32,growth,healthtech,2999,10,0.61,False,1,3,0.002906058,Low
CUST10226,2,2,22,69,1,-0.333,-1.0,0.0,4.333,3.25,22.5,78.0,2,1.258,3.317,47,growth,fintech,2999,7,0.66,True,1,2,0.9972978,High
CUST10227,4,5,37,87,0,0.0,1.0,9.0,-2.667,4.25,21.25,109.0,0,0.5,12.339,51,growth,healthtech,2999,7,0.6,False,1,3,0.003989594,Low
CUST10228,1,0,18,45,0,-1.0,-1.333,-0.333,2.333,2.5,19.0,46.0,1,1.291,2.16,23,starter,saas,999,8,0.96,True,3,5,0.9967765,High
CUST10229,3,3,11,69,1,-0.333,0.333,-3.0,-11.0,3.5,17.5,89.0,2,0.577,11.091,26,starter,edtech,999,5,0.68,True,3,1,0.99880743,High
CUST10230,4,1,38,80,0,-0.667,0.333,2.333,-12.0,3.5,30.25,95.75,0,1.915,10.626,26,starter,ecommerce,999,2,0.77,True,3,0,0.96401745,High
CUST10231,5,0,23,81,0,0.0,-0.667,0.0,-5.333,5.25,23.75,83.5,0,1.258,5.377,44,starter,healthtech,999,10,0.2,True,3,3,0.93997955,High
CUST10232,7,2,28,75,1,1.0,0.667,4.667,-4.333,4.5,27.25,86.0,2,2.082,9.287,21,starter,ecommerce,999,9,0.79,True,3,0,0.80957377,High
CUST10233,1,13,24,38,0,-2.0,0.0,2.0,-16.333,4.75,23.5,89.75,1,2.872,3.873,28,enterprise,ecommerce,19999,5,0.6,True,0,0,0.3404599,Medium
CUST10234,4,1,40,77,0,-1.0,0.333,5.0,7.667,5.5,34.25,73.0,0,1.291,6.5,14,starter,healthtech,999,2,0.81,False,3,3,0.015034317,Low
CUST10235,3,4,29,91,0,-1.0,1.333,3.667,-2.333,4.25,18.5,82.0,0,1.5,8.185,32,growth,ecommerce,2999,4,0.26,True,1,0,0.9465498,High
CUST10236,5,1,26,157,0,-0.333,-1.0,3.0,20.333,5.5,24.25,117.75,0,1.291,5.123,6,starter,fintech,999,6,0.18,False,3,2,9.530489e-05,Low
CUST10237,5,4,29,119,0,-0.667,1.0,4.333,13.0,5.0,24.25,102.25,0,1.633,5.679,15,starter,healthtech,999,6,0.35,False,3,3,0.0018386741,Low
CUST10238,2,3,20,75,0,-1.0,0.0,2.333,-12.667,3.5,17.5,80.25,0,1.291,7.594,12,starter,healthtech,999,1,0.87,True,3,3,0.9994228,High
CUST10239,2,7,8,51,0,-0.667,1.0,-3.667,-10.0,3.5,18.75,78.0,1,1.291,7.932,34,pro,fintech,7999,4,0.75,True,2,2,0.98870987,High
CUST10240,6,2,21,151,0,-0.667,-0.667,-1.333,-2.333,5.0,22.75,131.5,0,2.449,4.787,16,growth,logistics,2999,9,0.19,False,1,4,0.0005903516,Low
CUST10241,6,5,25,117,0,0.667,0.333,-1.667,3.667,4.75,28.0,107.5,0,1.5,4.967,6,growth,saas,2999,9,0.4,False,1,5,0.0007458658,Low
CUST10242,8,4,28,156,0,2.0,1.333,4.667,28.333,5.0,24.0,119.25,1,2.449,10.551,42,starter,edtech,999,1,0.11,False,3,1,0.00045020354,Low
CUST10243,6,4,25,69,0,1.0,1.0,2.333,-13.667,5.0,31.5,92.0,1,1.414,12.234,27,starter,ecommerce,999,5,0.76,False,3,0,0.0248782,Low
CUST10244,4,9,18,119,0,-0.667,-1.333,0.667,-5.667,4.75,22.75,104.25,1,0.957,8.539,47,pro,edtech,7999,5,0.48,False,2,1,0.027562594,Low
CUST10245,4,3,29,64,0,-1.0,0.0,4.0,4.667,6.25,21.75,86.5,0,1.5,5.123,41,starter,fintech,999,3,0.41,False,3,2,0.033010565,Low
CUST10246,4,10,27,146,0,-0.333,-0.667,2.0,18.333,5.0,27.25,103.0,0,0.816,9.674,43,pro,healthtech,7999,4,0.15,False,2,3,0.0006091267,Low
CUST10247,5,0,29,82,0,0.0,-0.667,0.667,2.333,5.25,27.5,67.0,1,0.5,1.291,13,starter,fintech,999,9,0.82,True,3,2,0.908976,High
CUST10248,6,4,33,44,0,1.0,0.0,5.333,-9.667,4.75,23.5,64.0,0,1.5,8.347,19,starter,saas,999,3,0.11,False,3,5,0.03150763,Low
CUST10249,7,2,36,131,0,0.667,0.667,-1.667,21.0,5.0,29.25,109.75,0,1.414,11.927,11,starter,ecommerce,999,2,0.19,False,3,0,0.00024179052,Low
CUST10250,5,9,15,57,1,-0.333,0.0,-2.667,-19.333,4.75,15.5,84.0,1,0.957,6.137,37,pro,fintech,7999,1,0.77,True,2,2,0.98167956,High
CUST10251,1,2,27,64,0,0.0,0.0,-1.333,-3.0,3.0,22.75,77.75,1,2.309,8.655,26,starter,saas,999,10,0.76,True,3,5,0.99438053,High
CUST10252,2,5,12,116,0,-1.0,0.333,-6.0,8.0,4.25,26.0,91.5,1,1.708,10.551,14,growth,edtech,2999,10,0.23,False,1,1,0.6443441,High
CUST10253,4,7,18,102,0,0.0,1.333,-5.333,-8.0,4.0,23.5,97.25,1,0.816,7.55,35,growth,edtech,2999,1,0.53,False,1,1,0.083550766,Low
CUST10254,4,1,18,79,0,-0.667,-1.333,-3.333,-3.333,6.25,25.75,75.5,0,1.708,8.655,16,starter,ecommerce,999,4,0.37,False,3,0,0.06653164,Low
CUST10255,4,1,17,64,0,-0.333,-1.333,-1.333,-17.0,5.0,20.0,77.75,0,0.816,5.292,52,starter,edtech,999,1,0.76,True,3,1,0.964564,High
CUST10256,6,5,22,161,0,-0.667,1.333,0.333,17.667,5.5,21.25,110.75,0,2.082,4.924,26,starter,healthtech,999,7,0.42,False,3,3,0.00018044251,Low
CUST10257,4,0,0,100,0,0.0,-0.667,-5.0,6.667,4.5,12.25,91.25,0,1.0,8.382,44,starter,fintech,999,1,0.34,True,3,2,0.98697925,High
CUST10258,6,1,29,92,0,1.0,0.0,1.0,22.333,4.0,31.25,84.75,0,1.414,6.076,44,starter,saas,999,9,0.78,False,3,5,0.033256605,Low
CUST10259,2,2,13,78,0,-1.333,0.667,-4.667,-2.0,4.75,16.75,68.25,0,2.217,7.762,11,starter,ecommerce,999,5,0.73,True,3,0,0.98267615,High
CUST10260,3,0,16,69,0,0.0,-1.333,0.0,-19.667,3.5,19.25,91.0,1,1.0,3.775,16,starter,fintech,999,7,0.85,True,3,2,0.993473,High
CUST10261,5,10,32,82,1,-0.333,0.0,6.0,5.333,5.0,28.0,91.25,1,0.816,9.381,8,pro,edtech,7999,3,0.29,False,2,1,0.022307156,Low
CUST10262,7,16,30,128,0,1.667,0.667,4.667,-7.667,4.75,25.25,105.25,0,2.217,9.359,41,enterprise,saas,19999,2,0.3,False,0,5,0.004747977,Low
CUST10263,5,0,22,78,0,0.333,-0.333,-4.0,-14.0,3.75,22.25,85.0,0,0.957,8.342,24,starter,ecommerce,999,9,0.97,True,3,0,0.9497057,High
CUST10264,8,7,35,102,0,0.667,0.0,4.333,20.333,6.25,26.75,85.0,0,1.258,9.287,19,pro,ecommerce,7999,8,0.79,False,2,0,0.00037901333,Low
CUST10265,3,4,20,88,0,-1.0,1.333,-0.667,6.667,4.5,19.75,84.75,0,1.732,4.031,37,starter,logistics,999,1,0.48,False,3,4,0.31818777,Medium
CUST10266,2,3,10,69,0,-1.333,-1.0,-5.0,-11.667,4.25,14.0,85.25,0,1.708,7.348,23,growth,saas,2999,3,0.72,True,1,5,0.98892725,High
CUST10267,6,0,20,68,0,1.0,-0.333,1.0,4.0,4.0,27.5,75.25,0,1.414,10.536,34,starter,edtech,999,6,0.31,True,3,1,0.52437276,Medium
CUST10268,5,3,22,129,0,0.333,1.0,-3.333,-8.333,5.25,26.5,123.0,0,1.893,6.403,16,starter,edtech,999,3,0.71,False,3,1,0.00051413977,Low
CUST10269,8,16,31,156,0,1.667,0.333,5.667,14.667,4.75,20.75,108.5,0,2.217,7.274,6,enterprise,fintech,19999,9,0.16,False,0,2,0.00037476327,Low
CUST10270,1,7,22,76,1,-1.667,-1.0,-4.0,-0.333,3.0,28.75,70.75,2,2.16,6.185,47,pro,fintech,7999,3,0.3,True,2,2,0.99863654,High
CUST10271,1,0,28,92,0,-1.0,0.0,-1.667,3.333,2.75,30.0,89.25,0,2.062,3.559,21,starter,saas,999,4,0.43,True,3,5,0.9604731,High
CUST10272,7,11,24,36,0,1.333,1.667,2.333,-13.333,4.75,20.75,79.25,0,1.708,7.136,51,pro,fintech,7999,10,0.39,False,2,2,0.002925164,Low
CUST10273,5,12,24,133,0,-0.667,0.0,-2.0,6.667,5.25,20.5,103.0,1,1.708,8.266,37,pro,fintech,7999,10,0.2,False,2,2,0.009004292,Low
CUST10274,4,7,12,130,0,0.0,-0.333,-6.667,7.333,3.5,25.25,114.0,1,0.577,9.069,35,growth,ecommerce,2999,10,0.32,False,1,0,0.0057614697,Low
CUST10275,3,0,10,30,1,-0.667,-1.0,-8.333,-16.667,4.0,26.25,66.5,3,0.816,11.815,11,starter,ecommerce,999,3,0.9,True,3,0,0.96958256,High
CUST10276,2,15,15,60,0,-0.667,0.0,-3.333,-0.333,3.5,23.75,81.0,0,1.291,6.602,17,enterprise,fintech,19999,1,0.1,False,0,2,0.15328616,Low
CUST10277,7,9,13,50,0,0.667,0.667,-4.0,-27.333,6.5,23.0,96.5,1,1.0,8.327,18,pro,ecommerce,7999,8,0.2,False,2,0,0.02829397,Low
CUST10278,7,5,22,109,1,0.0,0.0,-5.0,13.667,5.75,28.5,104.75,2,1.5,6.245,22,growth,ecommerce,2999,4,0.21,False,1,0,0.0016456023,Low
CUST10279,6,4,16,114,0,0.0,-1.333,-0.667,-0.667,4.75,20.0,98.75,0,1.5,5.416,49,growth,edtech,2999,6,0.21,False,1,1,0.073396794,Low
CUST10280,2,5,8,46,0,-0.667,0.667,-6.333,-1.0,3.5,20.5,63.0,1,1.291,9.256,30,growth,ecommerce,2999,5,0.18,True,1,0,0.99926084,High
CUST10281,4,1,23,104,0,0.0,-0.667,-4.0,0.667,3.75,23.25,94.75,1,0.5,8.732,4,starter,healthtech,999,3,1.0,True,3,3,0.9602987,High
CUST10282,4,6,35,110,1,0.0,0.333,6.0,17.667,5.0,23.5,96.0,1,1.414,7.895,30,growth,healthtech,2999,8,0.81,False,1,3,0.0010221681,Low
CUST10283,5,3,35,71,0,0.0,-0.667,1.667,-5.667,5.0,36.5,92.75,1,0.816,15.927,24,growth,logistics,2999,9,0.63,True,1,4,0.8329564,High
CUST10284,5,1,30,126,0,0.0,-0.333,2.667,-2.333,4.0,27.25,112.75,0,1.414,3.594,16,starter,healthtech,999,4,0.93,False,3,3,0.004207469,Low
CUST10285,3,13,46,106,0,-0.333,1.0,1.333,-16.667,3.5,35.5,132.75,0,1.291,11.902,24,pro,ecommerce,7999,6,0.78,False,2,0,0.0046132733,Low
CUST10286,2,0,12,61,1,-1.0,-0.333,-4.333,-3.667,3.75,19.75,79.0,4,1.5,6.85,33,starter,fintech,999,1,0.13,True,3,2,0.9997174,High
CUST10287,8,6,22,181,0,1.333,-0.333,-1.333,41.333,6.0,29.75,122.75,1,1.633,7.411,30,pro,saas,7999,10,0.99,False,2,5,3.8024158e-05,Low
CUST10288,4,3,34,89,1,-0.667,-1.333,2.0,3.333,5.25,30.0,112.0,1,1.5,7.832,26,growth,edtech,2999,7,0.17,False,1,1,0.009113504,Low
CUST10289,3,18,24,128,0,-0.667,1.667,0.333,0.333,4.75,23.75,103.0,0,1.708,0.957,22,enterprise,logistics,19999,6,0.75,False,0,4,0.008542121,Low
CUST10290,4,15,11,150,0,-0.667,-0.333,-3.0,35.667,5.5,21.0,97.75,0,2.646,9.055,51,enterprise,edtech,19999,3,1.0,False,0,1,0.0014965435,Low
CUST10291,5,13,23,59,0,-0.333,-0.667,-1.667,-7.333,5.5,25.25,98.25,0,1.291,7.632,11,enterprise,ecommerce,19999,4,0.28,False,0,0,0.0471164,Low
CUST10292,3,0,21,89,0,0.333,-0.667,2.333,-7.333,3.0,20.75,93.25,0,0.816,7.411,43,starter,logistics,999,5,0.21,True,3,4,0.996086,High
CUST10293,7,3,37,85,0,1.0,-0.333,1.667,-10.0,4.75,26.75,103.75,0,1.708,9.215,16,starter,healthtech,999,8,0.64,False,3,3,0.0072679026,Low
CUST10294,0,0,17,73,1,-0.667,0.0,-1.667,-6.333,1.5,21.75,89.25,3,1.291,4.113,10,starter,ecommerce,999,9,0.86,True,3,0,0.9981547,High
CUST10295,6,9,49,118,0,0.0,-0.333,1.667,0.333,5.5,40.0,118.0,0,1.0,16.269,4,pro,healthtech,7999,10,0.51,False,2,3,0.0008295386,Low
CUST10296,5,1,17,79,0,-1.0,-1.0,-0.667,-4.0,5.75,21.0,87.25,1,1.5,6.733,52,growth,edtech,2999,7,0.84,True,1,1,0.95080733,High
CUST10297,2,3,33,109,0,-1.667,0.0,2.0,-7.333,4.75,26.25,108.0,0,2.217,5.737,12,starter,fintech,999,8,0.45,False,3,2,0.024406178,Low
CUST10298,6,16,20,166,0,0.0,-0.667,-4.0,21.333,5.25,23.75,95.5,0,1.5,5.679,35,enterprise,logistics,19999,6,0.49,False,0,4,0.00018891018,Low
CUST10299,5,16,36,95,0,0.333,1.0,2.333,6.0,4.0,28.5,79.5,1,0.816,5.802,25,enterprise,healthtech,19999,4,0.67,False,0,3,0.014908192,Low
CUST10300,3,4,34,66,0,-0.667,0.667,8.0,-3.0,4.0,22.5,83.75,2,0.816,9.815,51,growth,fintech,2999,7,0.56,True,1,2,0.91322,High
CUST10301,5,5,14,69,0,0.333,-0.667,-3.0,-31.333,5.5,21.0,118.0,0,1.732,4.69,7,growth,ecommerce,2999,4,0.16,False,1,0,0.020983752,Low
CUST10302,4,7,41,152,0,-0.333,-0.667,5.333,5.667,5.5,31.0,121.5,0,1.291,10.1,9,pro,logistics,7999,3,0.49,False,2,4,3.607895e-05,Low
CUST10303,4,7,31,75,0,-1.0,0.333,3.0,6.333,4.75,25.25,84.75,0,2.872,4.031,23,growth,ecommerce,2999,8,0.23,False,1,0,0.018115122,Low
CUST10304,4,0,14,79,1,-0.333,-1.0,-1.0,-2.333,3.25,17.5,86.0,2,1.708,6.658,50,starter,logistics,999,7,0.4,True,3,4,0.9995339,High
CUST10305,4,14,7,38,0,0.0,0.333,-8.333,0.0,4.25,18.5,55.75,1,1.258,13.916,40,enterprise,saas,19999,1,0.94,False,0,5,0.16176726,Low
CUST10306,6,4,16,81,0,1.333,0.333,-3.333,11.667,5.0,25.5,76.5,0,2.0,7.767,36,growth,ecommerce,2999,10,0.36,False,1,0,0.04236757,Low
